-1,-0.010817,-3.7408
1,1.9319,5.4763
-1,4.5896,-5.0037
1,3.7503,-1.496
-1,2.7762,-3.6094
1,2.4374,5.2009
-1,5.8225,-5.0106
1,3.7414,-0.7295
-1,-0.61369,-3.4382
1,-4.6414,6.3833
-1,3.8706,-4.9317
1,3.7341,3.5864
-1,-3.5487,-2.7158
1,-3.9153,3.6579
-1,4.3997,-4.9942
1,3.8372,-0.79232
-1,-0.20835,-2.621
1,-2.3264,3.8704
-1,6.3983,-4.9812
1,3.7311,0.019647
-1,4.0625,-2.933
1,-0.44017,6.5541
-1,3.8062,-4.9684
1,3.7755,1.4709
-1,-2.7229,-3.2189
1,-2.5784,5.07
-1,6.8888,-5.004
1,3.7481,4.2067
-1,-0.447,-3.3683
1,-2.9622,5.6064
-1,6.1592,-4.9792
1,3.8181,0.4711
-1,4.6635,-3.8005
1,-3.0042,3.2157
-1,4.8478,-4.957
1,3.7639,-3.6273
-1,1.9939,-4.5727
1,-5.6522,3.656
-1,8.2933,-4.9828
1,3.8461,-1.8157
-1,-0.50762,-2.4352
1,-0.55779,2.4897
-1,4.2279,-5.0528
1,3.8647,-1.3283
-1,-0.87191,-3.2662
1,-0.99791,5.0143
-1,5.2209,-4.9745
1,3.7023,0.51357
-1,-3.59,-2.8154
1,-8.5865,1.5172
-1,5.1123,-4.9569
1,3.839,-0.035757
-1,-0.26079,-3.4328
1,-0.8598,5.3075
-1,5.8465,-5.0514
1,3.7893,-3.2208
-1,4.5316,-2.7418
1,2.6508,5.0188
-1,3.989,-4.979
1,3.7884,4.5852
-1,0.2773,-3.1664
1,-5.6333,6.9599
-1,6.8946,-4.9771
1,3.8328,1.4238
-1,0.66456,-2.9174
1,-8.3461,2.4277
-1,5.7498,-4.9581
1,3.783,0.13097
-1,-0.1197,-2.462
1,-5.3049,3.6181
-1,5.894,-5.0378
1,3.8224,5.076
-1,-2.4602,-3.5305
1,-5.9899,2.3627
-1,5.1352,-4.9245
1,3.8055,-1.3793
-1,-1.8625,-3.3144
1,-4.6589,5.1223
-1,4.8965,-5.0435
1,3.7721,3.382
-1,-5.2848,-3.5208
1,-0.52182,3.0073
-1,6.669,-5.0118
1,3.7688,1.8053
-1,1.6017,-3.6162
1,-0.94905,5.8757
-1,5.0767,-4.945
1,3.6949,4.8871
-1,-0.17392,-3.4955
1,3.1944,4.2823
-1,2.8699,-4.9451
1,3.7382,2.9215
-1,0.37587,-4.2069
1,-9.4658,3.9298
-1,6.1615,-5.0069
1,3.7898,2.1642
-1,-0.87534,-3.4511
1,-10.03,4.8819
-1,5.3084,-5.0282
1,3.8069,1.6833
-1,-4.4848,-3.5652
1,-3.617,3.1952
-1,4.7451,-5.0638
1,3.7943,3.2439
-1,-0.58047,-3.4801
1,-3.2035,4.8674
-1,3.9199,-4.9571
1,3.7429,-0.50711
-1,-1.4678,-3.3187
1,0.27097,5.3143
-1,3.6223,-5.004
1,3.7903,-2.3536
-1,-2.0389,-3.7188
1,-4.4009,6.9729
-1,6.1564,-5.0039
1,3.793,-4.6004
-1,1.7801,-3.5742
1,-5.5792,5.5991
-1,2.6695,-4.9684
1,3.7476,5.3386
-1,-2.8647,-3.1557
1,-2.9885,5.0438
-1,3.5773,-5.0542
1,3.7237,2.8309
-1,-1.1592,-3.4018
1,-10.454,5.0023
-1,4.8112,-5.0096
1,3.7792,-2.2668
-1,0.68769,-2.6619
1,0.16229,7.0881
-1,4.429,-4.9966
1,3.7694,-2.2114
-1,1.4026,-2.7791
1,3.8179,2.6482
-1,3.551,-5.0126
1,3.7469,5.7501
-1,-0.49182,-3.018
1,-8.7304,6.2628
-1,3.189,-4.9997
1,3.791,-1.7378
-1,0.26527,-3.5535
1,-5.6329,5.7178
-1,5.2755,-5.0529
1,3.7671,-0.52204
-1,-1.65,-2.5871
1,-9.1892,4.3731
-1,3.8658,-5.031
1,3.7776,-0.80297
-1,2.9921,-3.076
1,-6.8797,6.7655
-1,2.0664,-4.9937
1,3.715,-1.3173
-1,-1.416,-3.5745
1,-6.8924,6.4174
-1,-1.9465,-3.0423
-1,6.0349,-6.5077
-1,8.2501,3.2057
-1,5.6084,9.7511
-1,-5.7495,-0.86479
-1,6.7219,-9.2501
-1,-8.7772,8.0158
-1,7.6496,-5.1033
-1,8.6623,-5.6946
-1,3.2977,8.023
-1,-0.24029,7.9246
-1,-1.6564,-2.9239
-1,7.2917,-1.8462
-1,3.0538,6.9618
-1,-8.3608,4.4686
-1,-2.4074,-5.5743
-1,-8.5282,-4.2862
-1,7.3524,6.1321
-1,-3.5834,-3.2365
-1,6.9683,6.0637
-1,2.0894,4.6454
-1,5.132,8.2385
-1,7.5216,-8.1175
-1,-0.15198,8.5477
-1,-7.6399,-8.9348
-1,7.448,4.1957
-1,-7.1207,1.4785
-1,-5.3849,-3.3061
-1,0.70527,8.6742
-1,-7.8841,1.5516
